EAR,MAR,BLINK_RATE,HEAD_TILT,Fatigue
0.28681990152517733,0.430229852287766,22,0,0
0.26120266968241673,0.39180400452362507,22,0,0
0.28082797815086524,0.42124196722629786,22,0,0
0.2792903867389728,0.41893558010845916,22,0,0
0.30299354390298966,0.4544903158544845,22,0,0
0.28082797815086524,0.42124196722629786,22,0,0
0.3046616294980714,0.4569924442471071,22,0,0
0.30416343220786884,0.4562451483118033,22,0,0
0.32384602281638336,0.48576903422457507,22,0,0
0.32384602281638336,0.48576903422457507,22,0,0
0.3005105687593797,0.4507658531390696,22,0,0
0.3046616294980714,0.4569924442471071,22,0,0
0.3046616294980714,0.4569924442471071,22,0,0
0.32019315936789416,0.48028973905184125,22,0,0
0.30804303424830937,0.46206455137246405,22,0,0
0.28082797815086524,0.42124196722629786,22,0,0
0.2951110843061598,0.4426666264592397,22,0,0
0.3380531221741365,0.5070796832612048,22,0,0
0.3380531221741365,0.5070796832612048,22,0,0
0.32019315936789416,0.48028973905184125,22,0,0
0.28578890892957864,0.42868336339436797,22,0,0
0.3045072725403405,0.45676090881051074,22,0,0
0.27692042664329425,0.41538063996494134,22,0,0
0.2719219758869585,0.40788296383043776,22,0,0
0.25158559189011753,0.3773783878351763,22,0,0
0.24253562503633294,0.3638034375544994,23,0,0
0.21172526114494827,0.3175878917174224,24,0,0
0.21172526114494827,0.3175878917174224,25,0,0
0.26357249903276875,0.3953587485491531,25,0,0
0.2514912786715739,0.3772369180073608,25,0,0
0.25257296658248257,0.3788594498737239,25,0,0
0.31008683647302115,0.46513025470953173,25,0,0
0.28082797815086524,0.42124196722629786,25,0,0
0.28194193721730043,0.42291290582595065,25,0,0
0.25955920969386326,0.3893388145407949,25,0,0
0.25257296658248257,0.3788594498737239,25,0,0
0.2719219758869585,0.40788296383043776,25,0,0
0.27309153816991716,0.40963730725487574,25,0,0
0.23043085035308408,0.3456462755296261,26,0,0
0.26431740630908546,0.3964761094636282,26,0,0
0.26058880203298523,0.3908832030494779,26,0,0
0.24253562503633294,0.3638034375544994,27,0,0
0.2622387811268167,0.393358171690225,27,0,0
0.2794167464636017,0.41912511969540256,27,0,0
0.2412284506082343,0.3618426759123515,28,0,0
0.24088564594250145,0.36132846891375214,29,0,0
0.30170260266865523,0.45255390400298284,29,0,0
0.2591719724193925,0.38875795862908874,29,0,0
